subj_idx,rt,response,condition,session,cond_v
DSPD1021,-1,0,nogo,2,nogo2
DSPD1021,0.416,1,go,2,go2
DSPD1021,-1,0,nogo,2,nogo2
DSPD1021,0.363,1,nogo,2,nogo2
DSPD1021,0.307,1,go,2,go2
DSPD1021,0.338,1,go,2,go2
DSPD1021,0.352,1,go,2,go2
DSPD1021,0.311,1,go,2,go2
DSPD1021,0.376,1,go,2,go2
DSPD1021,0.358,1,go,2,go2
DSPD1021,0.322,1,go,2,go2
DSPD1021,-1,0,nogo,2,nogo2
DSPD1021,-1,0,nogo,2,nogo2
DSPD1021,0.311,1,go,2,go2
DSPD1021,0.376,1,go,2,go2
DSPD1021,0.338,1,go,2,go2
DSPD1021,0.362,1,go,2,go2
DSPD1021,0.307,1,go,2,go2
DSPD1021,-1,0,nogo,2,nogo2
DSPD1021,0.359,1,go,2,go2
DSPD1021,0.408,1,go,2,go2
DSPD1021,-1,0,nogo,2,nogo2
DSPD1021,-1,0,nogo,2,nogo2
DSPD1021,0.442,1,go,2,go2
DSPD1021,-1,0,nogo,2,nogo2
DSPD1021,0.339,1,go,2,go2
DSPD1021,0.536,1,go,2,go2
DSPD1021,0.277,1,go,2,go2
DSPD1021,-1,0,nogo,2,nogo2
DSPD1021,-1,0,nogo,2,nogo2
DSPD1021,0.372,1,go,2,go2
DSPD1021,0.398,1,go,2,go2
DSPD1021,0.424,1,go,2,go2
DSPD1021,0.38,1,go,2,go2
DSPD1021,-1,0,nogo,2,nogo2
DSPD1021,0.363,1,go,2,go2
DSPD1021,-1,0,nogo,2,nogo2
DSPD1021,0.356,1,go,2,go2
DSPD1021,-1,0,nogo,2,nogo2
DSPD1021,0.253,1,go,2,go2
DSPD1021,0.449,1,go,2,go2
DSPD1021,0.258,1,go,2,go2
DSPD1021,0.324,1,go,2,go2
DSPD1021,0.53,1,go,2,go2
DSPD1021,0.306,1,go,2,go2
DSPD1021,0.483,1,go,2,go2
DSPD1021,0.342,1,nogo,2,nogo2
DSPD1021,0.305,1,go,2,go2
DSPD1021,0.277,1,go,2,go2
DSPD1021,0.242,1,nogo,2,nogo2
DSPD1021,0.307,1,go,2,go2
DSPD1021,0.273,1,go,2,go2
DSPD1021,0.406,1,go,2,go2
DSPD1021,0.309,1,go,2,go2
DSPD1021,-1,0,nogo,2,nogo2
DSPD1021,0.397,1,go,2,go2
DSPD1021,0.345,1,nogo,2,nogo2
DSPD1021,0.469,1,go,2,go2
DSPD1021,-1,0,nogo,2,nogo2
DSPD1021,0.277,1,go,2,go2
DSPD1021,0.307,1,go,2,go2
DSPD1021,0.408,1,go,2,go2
DSPD1021,0.307,1,go,2,go2
DSPD1021,0.513,1,go,2,go2
DSPD1021,0.253,1,go,2,go2
DSPD1021,0.397,1,go,2,go2
DSPD1021,0.29,1,go,2,go2
DSPD1021,0.307,1,go,2,go2
DSPD1021,0.493,1,go,2,go2
DSPD1021,-1,0,nogo,2,nogo2
DSPD1021,-1,0,nogo,2,nogo2
DSPD1021,0.259,1,go,2,go2
DSPD1021,0.31,1,go,2,go2
DSPD1021,0.513,1,go,2,go2
DSPD1021,-1,0,nogo,2,nogo2
DSPD1021,0.327,1,go,2,go2
DSPD1021,0.275,1,go,2,go2
DSPD1021,0.267,1,go,2,go2
DSPD1021,0.311,1,go,2,go2
DSPD1021,0.376,1,go,2,go2
DSPD1021,0.307,1,go,2,go2
DSPD1021,-1,0,nogo,2,nogo2
DSPD1021,0.371,1,go,2,go2
DSPD1021,0.328,1,go,2,go2
DSPD1021,0.462,1,go,2,go2
DSPD1021,0.271,1,go,2,go2
DSPD1021,0.414,1,go,2,go2
DSPD1021,0.27,1,go,2,go2
DSPD1021,0.241,1,go,2,go2
DSPD1021,0.224,1,go,2,go2
DSPD1021,-1,0,nogo,2,nogo2
DSPD1021,-1,0,nogo,2,nogo2
DSPD1021,-1,0,nogo,2,nogo2
DSPD1021,-1,0,nogo,2,nogo2
DSPD1021,0.242,1,go,2,go2
DSPD1021,-1,0,nogo,2,nogo2
DSPD1021,0.259,1,go,2,go2
DSPD1021,0.39,1,go,2,go2
DSPD1021,0.375,1,go,2,go2
DSPD1021,-1,0,nogo,2,nogo2
DSPD1021,-1,0,nogo,2,nogo2
DSPD1021,0.447,1,go,2,go2
DSPD1021,0.392,1,go,2,go2
DSPD1021,0.341,1,go,2,go2
DSPD1021,0.308,1,go,2,go2
DSPD1021,0.448,1,go,2,go2
DSPD1021,0.371,1,nogo,2,nogo2
DSPD1021,0.29,1,go,2,go2
DSPD1021,-1,0,nogo,2,nogo2
DSPD1021,0.276,1,go,2,go2
DSPD1021,-1,0,nogo,2,nogo2
DSPD1021,0.272,1,go,2,go2
DSPD1021,-1,0,nogo,2,nogo2
DSPD1021,0.253,1,go,2,go2
DSPD1022,0.679,1,go,1,go1
DSPD1022,0.293,1,go,1,go1
DSPD1022,0.204,1,go,1,go1
DSPD1022,0.456,1,nogo,1,nogo1
DSPD1022,0.51,1,go,1,go1
DSPD1022,0.339,1,go,1,go1
DSPD1022,0.31,1,go,1,go1
DSPD1022,0.323,1,go,1,go1
DSPD1022,0.253,1,go,1,go1
DSPD1022,0.528,1,go,1,go1
DSPD1022,0.304,1,go,1,go1
DSPD1022,0.323,1,nogo,1,nogo1
DSPD1022,0.276,1,go,1,go1
DSPD1022,0.428,1,go,1,go1
DSPD1022,0.323,1,go,1,go1
DSPD1022,0.357,1,go,1,go1
DSPD1022,-1,0,nogo,1,nogo1
DSPD1022,-1,0,nogo,1,nogo1
DSPD1022,-1,0,nogo,1,nogo1
DSPD1022,-1,0,nogo,1,nogo1
DSPD1022,0.395,1,go,1,go1
DSPD1022,0.323,1,nogo,1,nogo1
DSPD1022,0.34,1,go,1,go1
DSPD1022,0.541,1,go,1,go1
DSPD1022,-1,0,nogo,1,nogo1
DSPD1022,0.337,1,nogo,1,nogo1
DSPD1022,0.541,1,go,1,go1
DSPD1022,0.424,1,go,1,go1
DSPD1022,0.353,1,go,1,go1
DSPD1022,0.493,1,go,1,go1
DSPD1022,0.337,1,go,1,go1
DSPD1022,0.36,1,go,1,go1
DSPD1022,0.36,1,go,1,go1
DSPD1022,-1,0,nogo,1,nogo1
DSPD1022,0.373,1,go,1,go1
DSPD1022,0.336,1,go,1,go1
DSPD1022,0.32,1,go,1,go1
DSPD1022,-1,0,nogo,1,nogo1
DSPD1022,0.503,1,go,1,go1
DSPD1022,0.309,1,go,1,go1
DSPD1022,-1,0,nogo,1,nogo1
DSPD1022,0.258,1,go,1,go1
DSPD1022,0.269,1,go,1,go1
DSPD1022,-1,0,nogo,1,nogo1
DSPD1022,0.292,1,go,1,go1
DSPD1022,-1,0,nogo,1,nogo1
DSPD1022,0.266,1,go,1,go1
DSPD1022,0.32,1,go,1,go1
DSPD1022,0.37,1,go,1,go1
DSPD1022,0.305,1,go,1,go1
DSPD1022,0.322,1,go,1,go1
DSPD1022,0.285,1,go,1,go1
DSPD1022,0.646,1,go,1,go1
DSPD1022,0.407,1,nogo,1,nogo1
DSPD1022,-1,0,nogo,1,nogo1
DSPD1022,0.356,1,go,1,go1
DSPD1022,0.286,1,nogo,1,nogo1
DSPD1022,0.721,1,nogo,1,nogo1
DSPD1022,0.407,1,go,1,go1
DSPD1022,-1,0,nogo,1,nogo1
DSPD1022,-1,0,nogo,1,nogo1
DSPD1022,0.463,1,go,1,go1
DSPD1022,-1,0,nogo,1,nogo1
DSPD1022,0.342,1,go,1,go1
DSPD1022,-1,0,nogo,1,nogo1
DSPD1022,-1,0,nogo,1,nogo1
DSPD1022,0.337,1,go,1,go1
DSPD1022,-1,0,nogo,1,nogo1
DSPD1022,0.457,1,go,1,go1
DSPD1022,-1,0,nogo,1,nogo1
DSPD1022,-1,0,nogo,1,nogo1
DSPD1022,0.289,1,go,1,go1
DSPD1022,-1,0,go,1,go1
DSPD1022,0.99,1,go,1,go1
DSPD1022,0.47,1,go,1,go1
DSPD1022,0.343,1,go,1,go1
DSPD1022,0.408,1,go,1,go1
DSPD1022,0.562,1,nogo,1,nogo1
DSPD1022,-1,0,nogo,1,nogo1
DSPD1022,0.525,1,go,1,go1
DSPD1022,0.344,1,go,1,go1
DSPD1022,0.578,1,go,1,go1
DSPD1022,0.34,1,go,1,go1
DSPD1022,-1,0,nogo,1,nogo1
DSPD1022,0.468,1,go,1,go1
DSPD1022,0.335,1,go,1,go1
DSPD1022,-1,0,nogo,1,nogo1
DSPD1022,-1,0,nogo,1,nogo1
DSPD1022,0.293,1,go,1,go1
DSPD1022,0.307,1,nogo,1,nogo1
DSPD1022,0.374,1,go,1,go1
DSPD1022,0.374,1,go,1,go1
DSPD1022,0.371,1,go,1,go1
DSPD1022,-1,0,nogo,1,nogo1
DSPD1022,-1,0,nogo,1,nogo1
DSPD1022,0.561,1,go,1,go1
DSPD1022,-1,0,go,1,go1
DSPD1022,-1,0,go,1,go1
DSPD1022,0.323,1,go,1,go1
DSPD1022,-1,0,nogo,1,nogo1
DSPD1022,0.388,1,go,1,go1
DSPD1022,0.391,1,nogo,1,nogo1
DSPD1022,0.578,1,go,1,go1
DSPD1022,0.34,1,go,1,go1
DSPD1022,0.507,1,go,1,go1
DSPD1022,0.394,1,go,1,go1
DSPD1022,0.343,1,go,1,go1
DSPD1022,0.359,1,go,1,go1
DSPD1022,0.375,1,go,1,go1
DSPD1022,0.321,1,go,1,go1
DSPD1022,-1,0,nogo,1,nogo1
DSPD1022,0.414,1,go,1,go1
DSPD1022,0.32,1,go,1,go1
DSPD1022,0.341,1,nogo,1,nogo1
DSPD1022,0.327,1,go,1,go1
DSPD1022,0.661,1,go,1,go1
DSPD1022,0.286,1,go,1,go1
DSPD1022,0.772,1,nogo,1,nogo1
DSPD1022,0.735,1,go,1,go1
DSPD1022,0.241,1,nogo,1,nogo1
DSPD1022,0.32,1,go,1,go1
DSPD1022,-1,0,nogo,1,nogo1
DSPD1022,0.303,1,go,1,go1
DSPD1022,0.338,1,go,1,go1
DSPD1022,0.574,1,go,1,go1
DSPD1022,0.391,1,go,1,go1
DSPD1022,0.354,1,go,1,go1
DSPD1022,0.377,1,go,1,go1
DSPD1022,0.476,1,go,1,go1
DSPD1022,0.322,1,go,1,go1
DSPD1022,0.341,1,go,1,go1
DSPD1022,0.337,1,go,1,go1
DSPD1022,-1,0,nogo,1,nogo1
DSPD1022,1.25,1,nogo,1,nogo1
DSPD1022,-1,0,go,1,go1
DSPD1022,0.421,1,go,1,go1
DSPD1022,0.394,1,go,1,go1
DSPD1022,0.292,1,nogo,1,nogo1
DSPD1022,0.358,1,go,1,go1
DSPD1022,0.308,1,go,1,go1
DSPD1022,0.507,1,go,1,go1
DSPD1022,0.255,1,nogo,1,nogo1
DSPD1022,0.745,1,go,1,go1
DSPD1022,0.544,1,go,1,go1
DSPD1022,0.361,1,go,1,go1
DSPD1022,-1,0,go,1,go1
DSPD1022,0.272,1,go,1,go1
DSPD1022,0.323,1,go,1,go1
DSPD1022,0.303,1,go,1,go1
DSPD1022,0.275,1,go,1,go1
DSPD1022,-1,0,nogo,1,nogo1
DSPD1022,-1,0,nogo,1,nogo1
DSPD1022,-1,0,nogo,1,nogo1
DSPD1022,-1,0,nogo,1,nogo1
DSPD1022,0.286,1,go,1,go1
DSPD1022,-1,0,nogo,1,nogo1
DSPD1022,0.388,1,go,1,go1
DSPD1022,0.609,1,go,1,go1
DSPD1022,0.388,1,go,1,go1
DSPD1022,-1,0,nogo,1,nogo1
DSPD1022,0.608,1,nogo,1,nogo1
DSPD1022,0.587,1,go,1,go1
DSPD1022,-1,0,go,1,go1
DSPD1022,-1,0,go,1,go1
DSPD1022,-1,0,go,1,go1
DSPD1022,-1,0,go,1,go1
DSPD1022,-1,0,nogo,1,nogo1
DSPD1022,-1,0,go,1,go1
DSPD1022,0.269,1,nogo,1,nogo1
DSPD1022,0.289,1,nogo,1,nogo1
DSPD1022,0.204,1,go,1,go1
DSPD1022,-1,0,nogo,1,nogo1
DSPD1022,0.238,1,go,1,go1
DSPD1022,0.359,1,go,2,go2
DSPD1022,0.307,1,go,2,go2
DSPD1022,0.284,1,go,2,go2
DSPD1022,-1,0,nogo,2,nogo2
DSPD1022,0.478,1,go,2,go2
DSPD1022,0.338,1,go,2,go2
DSPD1022,0.293,1,go,2,go2
DSPD1022,0.344,1,go,2,go2
DSPD1022,0.319,1,go,2,go2
DSPD1022,0.511,1,go,2,go2
DSPD1022,0.321,1,go,2,go2
DSPD1022,-1,0,nogo,2,nogo2
DSPD1022,0.307,1,go,2,go2
DSPD1022,0.53,1,go,2,go2
DSPD1022,0.41,1,go,2,go2
DSPD1022,0.268,1,go,2,go2
DSPD1022,0.368,1,nogo,2,nogo2
DSPD1022,0.461,1,nogo,2,nogo2
DSPD1022,-1,0,nogo,2,nogo2
DSPD1022,-1,0,nogo,2,nogo2
DSPD1022,0.372,1,go,2,go2
DSPD1022,-1,0,nogo,2,nogo2
DSPD1022,0.306,1,go,2,go2
DSPD1022,0.489,1,go,2,go2
DSPD1022,-1,0,nogo,2,nogo2
DSPD1022,-1,0,nogo,2,nogo2
DSPD1022,0.292,1,go,2,go2
DSPD1022,0.358,1,go,2,go2
DSPD1022,0.317,1,go,2,go2
DSPD1022,0.541,1,go,2,go2
DSPD1022,0.35,1,go,2,go2
DSPD1022,0.339,1,go,2,go2
DSPD1022,0.33,1,go,2,go2
DSPD1022,-1,0,nogo,2,nogo2
DSPD1022,0.307,1,go,2,go2
DSPD1022,0.464,1,go,2,go2
DSPD1022,0.392,1,go,2,go2
DSPD1022,-1,0,nogo,2,nogo2
DSPD1022,0.276,1,go,2,go2
DSPD1022,0.314,1,go,2,go2
DSPD1022,-1,0,nogo,2,nogo2
DSPD1022,0.283,1,go,2,go2
DSPD1022,0.335,1,go,2,go2
DSPD1022,-1,0,nogo,2,nogo2
DSPD1022,0.3,1,go,2,go2
DSPD1022,-1,0,nogo,2,nogo2
DSPD1022,0.332,1,go,2,go2
DSPD1022,0.678,1,go,2,go2
DSPD1022,0.379,1,go,2,go2
DSPD1022,0.286,1,go,2,go2
DSPD1022,0.319,1,go,2,go2
DSPD1022,0.315,1,go,2,go2
DSPD1022,0.46,1,go,2,go2
DSPD1022,-1,0,nogo,2,nogo2
DSPD1022,0.303,1,nogo,2,nogo2
DSPD1022,0.332,1,go,2,go2
DSPD1022,-1,0,nogo,2,nogo2
DSPD1022,-1,0,nogo,2,nogo2
DSPD1022,0.561,1,go,2,go2
DSPD1022,0.302,1,nogo,2,nogo2
DSPD1022,-1,0,nogo,2,nogo2
DSPD1022,0.355,1,go,2,go2
DSPD1022,-1,0,nogo,2,nogo2
DSPD1022,0.388,1,go,2,go2
DSPD1022,-1,0,nogo,2,nogo2
DSPD1022,-1,0,nogo,2,nogo2
DSPD1022,0.307,1,go,2,go2
DSPD1022,-1,0,nogo,2,nogo2
DSPD1022,0.412,1,go,2,go2
DSPD1022,-1,0,nogo,2,nogo2
DSPD1022,-1,0,nogo,2,nogo2
DSPD1022,0.361,1,go,2,go2
DSPD1022,0.444,1,go,2,go2
DSPD1022,0.38,1,go,2,go2
DSPD1022,0.717,1,go,2,go2
DSPD1022,0.406,1,go,2,go2
DSPD1022,0.458,1,go,2,go2
DSPD1022,0.361,1,nogo,2,nogo2
DSPD1022,0.321,1,nogo,2,nogo2
DSPD1022,0.423,1,go,2,go2
DSPD1022,0.376,1,go,2,go2
DSPD1022,0.44,1,go,2,go2
DSPD1022,0.347,1,go,2,go2
DSPD1022,0.332,1,go,2,go2
DSPD1022,-1,0,nogo,2,nogo2
DSPD1022,0.341,1,go,2,go2
DSPD1022,0.536,1,go,2,go2
DSPD1022,-1,0,nogo,2,nogo2
DSPD1022,-1,0,nogo,2,nogo2
DSPD1022,0.324,1,go,2,go2
DSPD1022,-1,0,nogo,2,nogo2
DSPD1022,0.324,1,go,2,go2
DSPD1022,0.322,1,go,2,go2
DSPD1022,0.32,1,go,2,go2
DSPD1022,-1,0,nogo,2,nogo2
DSPD1022,0.31,1,nogo,2,nogo2
DSPD1022,0.31,1,go,2,go2
DSPD1022,0.434,1,go,2,go2
DSPD1022,0.34,1,go,2,go2
DSPD1022,-1,0,nogo,2,nogo2
DSPD1022,0.379,1,go,2,go2
DSPD1022,-1,0,nogo,2,nogo2
DSPD1022,0.34,1,go,2,go2
DSPD1022,0.5,1,nogo,2,nogo2
DSPD1022,0.316,1,go,2,go2
DSPD1022,0.324,1,go,2,go2
DSPD1022,0.477,1,go,2,go2
DSPD1022,0.354,1,go,2,go2
DSPD1022,0.37,1,go,2,go2
DSPD1022,0.341,1,go,2,go2
DSPD1022,0.361,1,go,2,go2
DSPD1022,-1,0,nogo,2,nogo2
DSPD1022,0.311,1,go,2,go2
DSPD1022,0.327,1,go,2,go2
DSPD1022,-1,0,nogo,2,nogo2
DSPD1022,0.324,1,go,2,go2
DSPD1022,0.334,1,go,2,go2
DSPD1022,0.379,1,go,2,go2
DSPD1022,0.31,1,go,2,go2
DSPD1022,-1,0,nogo,2,nogo2
DSPD1022,0.353,1,go,2,go2
DSPD1022,-1,0,nogo,2,nogo2
DSPD1022,0.319,1,go,2,go2
DSPD1022,-1,0,nogo,2,nogo2
DSPD1022,0.272,1,go,2,go2
DSPD1022,0.341,1,go,2,go2
DSPD1022,0.436,1,go,2,go2
DSPD1022,0.375,1,go,2,go2
DSPD1022,0.324,1,go,2,go2
DSPD1022,0.332,1,go,2,go2
DSPD1022,0.508,1,go,2,go2
DSPD1022,0.358,1,go,2,go2
DSPD1022,0.378,1,go,2,go2
DSPD1022,0.372,1,go,2,go2
DSPD1022,-1,0,nogo,2,nogo2
DSPD1022,-1,0,nogo,2,nogo2
DSPD1022,0.31,1,go,2,go2
DSPD1022,0.32,1,go,2,go2
DSPD1022,0.424,1,go,2,go2
DSPD1022,-1,0,nogo,2,nogo2
DSPD1022,0.255,1,go,2,go2
DSPD1022,0.29,1,go,2,go2
DSPD1022,0.322,1,go,2,go2
DSPD1022,0.235,1,go,2,go2
DSPD1022,0.293,1,go,2,go2
DSPD1022,0.255,1,go,2,go2
DSPD1022,-1,0,nogo,2,nogo2
DSPD1022,0.241,1,go,2,go2
DSPD1022,0.276,1,go,2,go2
DSPD1022,0.258,1,go,2,go2
DSPD1022,0.238,1,go,2,go2
DSPD1022,0.269,1,go,2,go2
DSPD1022,0.238,1,go,2,go2
DSPD1022,0.371,1,go,2,go2
DSPD1022,0.293,1,go,2,go2
DSPD1022,-1,0,nogo,2,nogo2
DSPD1022,-1,0,nogo,2,nogo2
DSPD1022,-1,0,nogo,2,nogo2
DSPD1022,-1,0,nogo,2,nogo2
DSPD1022,0.324,1,go,2,go2
DSPD1022,-1,0,nogo,2,nogo2
DSPD1022,0.325,1,go,2,go2
DSPD1022,0.358,1,go,2,go2
DSPD1022,0.353,1,go,2,go2
DSPD1022,-1,0,nogo,2,nogo2
DSPD1022,0.853,1,nogo,2,nogo2
DSPD1022,0.505,1,go,2,go2
DSPD1022,0.374,1,go,2,go2
DSPD1022,0.318,1,go,2,go2
DSPD1022,0.332,1,go,2,go2
DSPD1022,0.392,1,go,2,go2
DSPD1022,0.258,1,nogo,2,nogo2
DSPD1022,0.335,1,go,2,go2
DSPD1022,-1,0,nogo,2,nogo2
DSPD1022,0.241,1,go,2,go2
DSPD1022,-1,0,nogo,2,nogo2
DSPD1022,0.341,1,go,2,go2
DSPD1022,0.29,1,nogo,2,nogo2
DSPD1022,0.31,1,go,2,go2
DSPD1055,1.023,1,go,1,go1
DSPD1055,0.777,1,go,1,go1
DSPD1055,0.523,1,go,1,go1
DSPD1055,0.559,1,go,1,go1
DSPD1055,0.608,1,go,1,go1
DSPD1055,0.681,1,go,1,go1
DSPD1055,-1,0,nogo,1,nogo1
DSPD1055,0.492,1,go,1,go1
DSPD1055,0.446,1,go,1,go1
DSPD1055,0.573,1,go,1,go1
DSPD1055,0.506,1,go,1,go1
DSPD1055,0.619,1,go,1,go1
DSPD1055,0.486,1,go,1,go1
DSPD1055,-1,0,nogo,1,nogo1
DSPD1055,-1,0,nogo,1,nogo1
DSPD1055,-1,0,nogo,1,nogo1
DSPD1055,0.624,1,go,1,go1
DSPD1055,-1,0,nogo,1,nogo1
DSPD1055,0.844,1,go,1,go1
DSPD1055,0.658,1,go,1,go1
DSPD1055,0.382,1,nogo,1,nogo1
DSPD1055,-1,0,nogo,1,nogo1
DSPD1055,0.999,1,go,1,go1
DSPD1055,0.712,1,go,1,go1
DSPD1055,-1,0,nogo,1,nogo1
DSPD1055,0.543,1,go,1,go1
DSPD1055,-1,0,nogo,1,nogo1
DSPD1055,0.532,1,nogo,1,nogo1
DSPD1055,0.893,1,nogo,1,nogo1
DSPD1055,-1,0,nogo,1,nogo1
DSPD1055,0.587,1,go,1,go1
DSPD1055,0.656,1,go,1,go1
DSPD1055,0.912,1,go,1,go1
DSPD1055,-1,0,go,1,go1
DSPD1055,-1,0,go,1,go1
DSPD1055,-1,0,go,1,go1
DSPD1055,-1,0,nogo,1,nogo1
DSPD1055,-1,0,nogo,1,nogo1
DSPD1055,-1,0,go,1,go1
DSPD1055,-1,0,nogo,1,nogo1
DSPD1055,-1,0,nogo,1,nogo1
DSPD1055,0.763,1,go,1,go1
DSPD1055,0.758,1,nogo,1,nogo1
DSPD1055,0.588,1,go,1,go1
DSPD1055,0.524,1,go,1,go1
DSPD1055,0.587,1,go,1,go1
DSPD1055,0.507,1,go,1,go1
DSPD1055,0.602,1,go,1,go1
DSPD1055,-1,0,nogo,1,nogo1
DSPD1055,-1,0,nogo,1,nogo1
DSPD1055,0.722,1,go,1,go1
DSPD1055,-1,0,go,1,go1
DSPD1055,-1,0,nogo,1,nogo1
DSPD1055,-1,0,go,1,go1
DSPD1055,-1,0,go,1,go1
DSPD1055,-1,0,nogo,1,nogo1
DSPD1055,-1,0,nogo,1,nogo1
DSPD1055,-1,0,nogo,1,nogo1
DSPD1055,0.836,1,go,1,go1
DSPD1055,0.76,1,go,1,go1
DSPD1055,-1,0,go,1,go1
DSPD1055,-1,0,nogo,1,nogo1
DSPD1055,-1,0,nogo,1,nogo1
DSPD1055,0.445,1,go,1,go1
DSPD1055,-1,0,nogo,1,nogo1
DSPD1055,0.943,1,go,1,go1
DSPD1055,-1,0,go,1,go1
DSPD1055,-1,0,go,1,go1
DSPD1055,-1,0,go,1,go1
DSPD1055,0.875,1,go,1,go1
DSPD1055,0.621,1,go,1,go1
DSPD1055,-1,0,nogo,1,nogo1
DSPD1055,-1,0,nogo,1,nogo1
DSPD1055,-1,0,go,1,go1
DSPD1055,-1,0,go,1,go1
DSPD1055,-1,0,go,1,go1
DSPD1055,-1,0,nogo,1,nogo1
DSPD1055,-1,0,nogo,1,nogo1
DSPD1055,-1,0,go,1,go1
DSPD1055,-1,0,go,1,go1
DSPD1055,-1,0,go,1,go1
DSPD1055,-1,0,nogo,1,nogo1
DSPD1055,0.883,1,go,1,go1
DSPD1055,0.604,1,go,1,go1
DSPD1055,0.46,1,go,1,go1
DSPD1055,0.395,1,go,1,go1
DSPD1055,0.339,1,go,1,go1
DSPD1055,-1,0,nogo,1,nogo1
DSPD1055,0.446,1,go,1,go1
DSPD1055,0.346,1,nogo,1,nogo1
DSPD1055,-1,0,nogo,1,nogo1
DSPD1055,0.423,1,go,1,go1
DSPD1055,0.529,1,go,1,go1
DSPD1055,0.586,1,go,1,go1
DSPD1055,-1,0,nogo,1,nogo1
DSPD1055,0.542,1,go,1,go1
DSPD1055,-1,0,nogo,1,nogo1
DSPD1055,0.605,1,go,1,go1
DSPD1055,-1,0,nogo,1,nogo1
DSPD1055,-1,0,go,1,go1
DSPD1055,0.977,1,nogo,1,nogo1
DSPD1055,1.045,1,go,1,go1
DSPD1055,0.588,1,go,1,go1
DSPD1055,0.558,1,go,1,go1
DSPD1055,0.759,1,go,1,go1
DSPD1055,0.704,1,go,1,go1
DSPD1055,0.378,1,nogo,1,nogo1
DSPD1055,0.727,1,go,1,go1
DSPD1055,0.669,1,go,1,go1
DSPD1055,0.634,1,go,1,go1
DSPD1055,0.723,1,go,1,go1
DSPD1055,0.905,1,go,1,go1
DSPD1055,0.855,1,go,1,go1
DSPD1055,0.773,1,go,1,go1
DSPD1055,-1,0,go,1,go1
DSPD1055,1.132,1,go,1,go1
DSPD1055,0.476,1,go,1,go1
DSPD1055,0.46,1,go,1,go1
DSPD1055,-1,0,nogo,1,nogo1
DSPD1055,-1,0,go,1,go1
DSPD1055,-1,0,go,1,go1
DSPD1055,0.395,1,nogo,1,nogo1
DSPD1055,-1,0,nogo,1,nogo1
DSPD1055,0.675,1,go,1,go1
DSPD1055,-1,0,nogo,1,nogo1
DSPD1055,0.525,1,go,1,go1
DSPD1055,0.473,1,go,1,go1
DSPD1055,0.702,1,go,1,go1
DSPD1055,0.396,1,go,1,go1
DSPD1055,0.352,1,go,1,go1
DSPD1055,0.51,1,go,1,go1
DSPD1055,0.474,1,go,1,go1
DSPD1055,0.317,1,go,1,go1
DSPD1055,-1,0,nogo,1,nogo1
DSPD1055,-1,0,nogo,1,nogo1
DSPD1055,-1,0,nogo,1,nogo1
DSPD1055,-1,0,nogo,1,nogo1
DSPD1055,0.44,1,go,1,go1
DSPD1055,0.633,1,go,1,go1
DSPD1055,0.426,1,nogo,1,nogo1
DSPD1055,0.51,1,go,1,go1
DSPD1055,-1,0,nogo,1,nogo1
DSPD1055,0.505,1,go,1,go1
DSPD1055,0.631,1,go,1,go1
DSPD1055,0.302,1,go,1,go1
DSPD1055,0.256,1,go,1,go1
DSPD1055,0.348,1,go,1,go1
DSPD1055,0.259,1,go,1,go1
DSPD1055,0.286,1,nogo,1,nogo1
DSPD1055,0.427,1,go,1,go1
DSPD1055,0.57,1,go,1,go1
DSPD1055,0.276,1,nogo,1,nogo1
DSPD1055,0.488,1,go,1,go1
DSPD1055,0.349,1,go,1,go1
DSPD1055,0.431,1,go,1,go1
DSPD1055,0.574,1,go,1,go1
DSPD1055,-1,0,nogo,1,nogo1
DSPD1055,0.554,1,go,1,go1
DSPD1055,0.355,1,nogo,1,nogo1
DSPD1055,0.362,1,go,1,go1
DSPD1055,0.463,1,go,1,go1
DSPD1055,0.562,1,go,1,go1
DSPD1055,0.625,1,go,1,go1
DSPD1055,-1,0,go,1,go1
DSPD1055,0.537,1,go,1,go1
DSPD1055,-1,0,go,1,go1
DSPD1055,0.584,1,go,1,go1
DSPD1055,0.335,1,go,1,go1
DSPD1055,-1,0,nogo,1,nogo1
DSPD1055,0.686,1,nogo,1,nogo1
DSPD1055,-1,0,nogo,1,nogo1
DSPD1055,-1,0,go,1,go1
DSPD1055,0.743,1,go,1,go1
DSPD1055,0.42,1,nogo,1,nogo1
DSPD1055,0.29,1,go,1,go1
DSPD1055,0.3,1,go,1,go1
DSPD1055,0.27,1,go,1,go1
DSPD1055,0.474,1,go,1,go1
DSPD1055,0.411,1,go,1,go1
DSPD1055,0.286,1,go,1,go1
DSPD1055,0.269,1,go,1,go1
DSPD1055,0.821,1,go,2,go2
DSPD1055,0.444,1,go,2,go2
DSPD1055,0.496,1,go,2,go2
DSPD1055,-1,0,nogo,2,nogo2
DSPD1055,0.396,1,go,2,go2
DSPD1055,0.413,1,go,2,go2
DSPD1055,0.509,1,go,2,go2
DSPD1055,0.53,1,go,2,go2
DSPD1055,0.37,1,go,2,go2
DSPD1055,0.565,1,go,2,go2
DSPD1055,0.459,1,go,2,go2
DSPD1055,-1,0,nogo,2,nogo2
DSPD1055,0.413,1,go,2,go2
DSPD1055,0.357,1,go,2,go2
DSPD1055,0.589,1,go,2,go2
DSPD1055,0.503,1,go,2,go2
DSPD1055,-1,0,nogo,2,nogo2
DSPD1055,-1,0,nogo,2,nogo2
DSPD1055,-1,0,nogo,2,nogo2
